abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
HDCAt2pp	h[p] + hdca[p] --> h[c] + hdca[c]	1082.70173057035	0	STM2391	Transport	Hexadecanoate transport via proton symport	0	1.08270173057035	0	0
HDCAtexi	hdca[e] --> hdca[p]	1082.70173057035	0	STM2391	Transport Outer Membrane	Hexadecanoate transport via facilitated irreversible diffusion extracellular to periplasm	0	1.08270173057035	0	0
HDCEAtexi	hdcea[e] --> hdcea[p]	1082.70173057035	0	STM2391	Transport Outer Membrane	Hexadecenoate transport via facilitated irreversible diffusion extracellular to periplasm	0	1.08270173057035	0	0
HDCOAI	hdcoa[c] --> hdd2coa[c]	1644.26220825494	0	STM3983	Membrane Lipid Metabolism	hexadecenoyl coa cis trans isomerization	0	1.64426220825494	0	0
HEMEOS	frdp[c] + h2o[c] + pheme[c] --> hemeO[c] + ppi[c]	1295.82226699721	0	STM0439	Cofactor and Prosthetic Group Biosynthesis	Heme O synthase	0	1.29582226699721	0	0
HEPK1	atp[c] + hhlipa[c] --> adp[c] + h[c] + phhlipa[c]	1020.27030482141	0	STM3721	Lipopolysaccharide Biosynthesis Recycling	LPS heptose kinase I LPS core synthesis	0	1.02027030482141	0.000447914091009874	0
HEPK2	atp[c] + hphhlipa[c] --> adp[c] + h[c] + phphhlipa[c]	1491.18707384933	0	STM3716	Lipopolysaccharide Biosynthesis Recycling	LPS heptose kinase II LPS core synthesis	0	1.49118707384933	0.000447914091009874	0
HEPT1	adphep-LD[c] + lipa[c] --> adp[c] + h[c] + hlipa[c]	1011.38083760073	0	STM3712	Lipopolysaccharide Biosynthesis Recycling	heptosyltransferase I LPS core synthesis	0	1.01138083760073	0.000447914091009874	0
HEPT2	adphep-LD[c] + hlipa[c] --> adp[c] + h[c] + hhlipa[c]	1240.09762580757	0	STM3711	Lipopolysaccharide Biosynthesis Recycling	heptosyltransferase II LPS core synthesis	0	1.24009762580757	0.000447914091009874	0
HEPT3	adphep-LD[c] + phhlipa[c] --> adp[c] + h[c] + hphhlipa[c]	1000	0	STM3723	Lipopolysaccharide Biosynthesis Recycling	heptosyltransferase III LPS core synthesis	0	NA	0.000447914091009874	0
HEPT4	adphep-LD[c] + gggagicolipa[c] --> adp[c] + colipa[c] + h[c]	1000	0	STM3714	Lipopolysaccharide Biosynthesis Recycling	heptosyltransferase IV LPS core synthesis	0	NA	0.000447914091009874	0
HETZK	4mhetz[c] + atp[c] --> 4mpetz[c] + adp[c] + h[c]	878.221549755597	0	STM2147	Cofactor and Prosthetic Group Biosynthesis	hydroxyethylthiazole kinase	0	0.878221549755597	0	0
HEX1	atp[c] + glc-D[c] --> adp[c] + g6p[c] + h[c]	914.385245330087	0	STM2403	GlycolysisGluconeogenesis	hexokinase D glucoseATP	0	0.914385245330087	0	0
HEX4	atp[c] + man[c] --> adp[c] + h[c] + man6p[c]	1000	0	NA	Alternate Carbon Metabolism	hexokinase D mannoseATP	0	NA	0	0
HEX7	atp[c] + fru[c] --> adp[c] + f6p[c] + h[c]	1491.40182424332	0	STM0393	Alternate Carbon Metabolism	hexokinase D fructoseATP	0	1.49140182424332	0	1.16666666666667
HEXt2rpp	h[p] + hxa[p] <=> h[c] + hxa[c]	1000	-1000	NA	Transport, Inner Membrane	hexanoate transport via proton symport, reversible (periplasm)	0	NA	0	0
HG2abcpp	atp[c] + h2o[c] + hg2[c] --> adp[c] + h[c] + hg2[p] + pi[c]	1000	0	STM3576	Inorganic Ion Transport and Metabolism	Mercury Hg2 ABC transporter periplasm	0	NA	0	0
HG2tex	hg2[e] <=> hg2[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	mercury Hg2 transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HHDDI	2hh24dd[c] <=> 2oh3d[c]	2000.03271117722	-2000.03271117722	STM1101	Exchange	2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	0	2.00003271117722	0	0
HISabcpp	atp[c] + h2o[c] + his-L[p] --> adp[c] + h[c] + his-L[c] + pi[c]	978.799629500059	0	( STM2354  &  STM2352  &  STM2351  &  STM2353 )	Transport Inner Membrane	L histidine transport via ABC system periplasm	0	0.978799629500059	0	0
HISNH4L	nh4[c] + urocan[c] --> his-L[c]	0	0	STM0791	Histidine Metabolism	Histidine ammonia lyase	0	1.78534485700573	0	0
HISt2rpp	h[p] + his-L[p] <=> h[c] + his-L[c]	1047.25035146116	-1047.25035146116	STM0150	Transport Inner Membrane	L histidine reversible transport via proton symport periplasm	0	1.04725035146116	0	0
HISTD	h2o[c] + histd[c] + 2 nad[c] --> 3 h[c] + his-L[c] + 2 nadh[c]	2514.08982924493	0	STM2072	Histidine Metabolism	histidinol dehydrogenase	0	2.51408982924493	0.0320963669292166	0
HIStex	his-L[e] <=> his-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L histidine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HISTP	h2o[c] + hisp[c] --> histd[c] + pi[c]	1934.33449662031	0	STM2074	Histidine Metabolism	histidinol phosphatase	0	1.93433449662031	0.0320963669292166	0
HISTRS	atp[c] + his-L[c] + trnahis[c] --> amp[c] + histrna[c] + ppi[c]	1145.76184551315	0	STM2522	tRNA Charging	Histidyl tRNA synthetase	0	1.14576184551315	0	0
HMBS	h2o[c] + 4 ppbng[c] --> hmbil[c] + 4 nh4[c]	1026.63231718264	0	STM3938	Cofactor and Prosthetic Group Biosynthesis	hydroxymethylbilane synthase	0	1.02663231718264	0	0
HMPK1	4ahmmp[c] + atp[c] --> 4ampm[c] + adp[c] + h[c]	1140.58243412161	0	( STM2146  |  STM2435 )	Cofactor and Prosthetic Group Biosynthesis	hydroxymethylpyrimidine kinase ATP	0	1.14058243412161	0	0
HOMt2pp	h[p] + hom-L[c] --> h[c] + hom-L[p]	861.915728949016	0	( STM0832  |  STM3960 )	Transport Inner Membrane	L homoserineserine efflux via proton symport	0	0.861915728949016	0	0
HOMtex	hom-L[e] <=> hom-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L homoserine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HPPK2	6hmhpt[c] + atp[c] --> 6hmhptpp[c] + amp[c] + h[c]	1008.69542733726	0	STM0183	Cofactor and Prosthetic Group Biosynthesis	6 hydroxymethyl dihydropterin pyrophosphokinase	0	1.00869542733726	0.0239014989866529	0
HPPPNtex	3hpppn[e] <=> 3hpppn[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3 3 hydroxyphenyl propionate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HPYRI	hpyr[c] <=> 2h3oppan[c]	1140.85273826248	-1140.85273826248	STM0518	Alternate Carbon Metabolism	hydroxypyruvate isomerase	0	1.14085273826248	-1000	-1000
HPYRRx	h[c] + hpyr[c] + nadh[c] --> glyc-R[c] + nad[c]	1507.6529555706	0	( STM1135  |  STM3646 )	Alternate Carbon Metabolism	Hydroxypyruvate reductase NADH	0	1.5076529555706	1000	903.306666666667
HPYRRy	h[c] + hpyr[c] + nadph[c] --> glyc-R[c] + nadp[c]	1507.6529555706	0	( STM3646  |  STM1135 )	Alternate Carbon Metabolism	Hydroxypyruvate reductase NADPH	0	1.5076529555706	0	96.6933333333334
HSDy	hom-L[c] + nadp[c] <=> aspsa[c] + h[c] + nadph[c]	1611.80774292133	-1611.80774292133	( STM4101  |  STM0002 )	Threonine and Lysine Metabolism	homoserine dehydrogenase NADPH	0	1.61180774292133	-0.259054484646867	0
HSK	atp[c] + hom-L[c] --> adp[c] + h[c] + phom[c]	1325.46738857089	0	STM0003	Threonine and Lysine Metabolism	homoserine kinase	0	1.32546738857089	0.208990404869475	0
HSST	hom-L[c] + succoa[c] --> coa[c] + suchms[c]	1061.81348354671	0	STM4182	Methionine Metabolism	homoserine O succinyltransferase	0	1.06181348354671	0.050064079777443	0
HSTPT	glu-L[c] + imacp[c] --> akg[c] + hisp[c]	1978.40638492775	0	STM2073	Histidine Metabolism	histidinol phosphate transaminase	0	1.97840638492775	0.0320963669292166	0
Htex	h[e] <=> h[p]	1154.12423660537	-1154.12423660537	( STM0999  |  STM1473  |  STM2267  |  STM0320 )	Transport Outer Membrane Porin	proton transport via diffusion extracellular to periplasm	0	1.15412423660537	-4.05099168564459	0
HXAtex	hxa[e] <=> hxa[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Hexanoate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HXPRT	hxan[c] + prpp[c] --> imp[c] + ppi[c]	911.390357287074	0	( STM0317  |  STM0170 )	Nucleotide Salvage Pathway	hypoxanthine phosphoribosyltransferase Hypoxanthine	0	0.911390357287074	0	0
HYD1pp	h2[c] + 2 h[c] + q8[c] --> 2 h[p] + q8h2[c]	1265.6752331314	0	( ( STM1786  &  STM1787  &  STM1788 ) | ( STM3147  &  STM3150 )  |  ( STM2847  &  STM2848  &  STM2849  &  STM2850  &  STM2851  &  STM2852 ) | ( STM1538  &  STM1539 ) )	Oxidative Phosphorylation	hydrogenase ubiquinone 8 2 protons  periplasm	0	1.2656752331314	0	0
HYD2pp	h2[c] + 2 h[c] + mqn8[c] --> 2 h[p] + mql8[c]	1168.43689084607	0	( ( STM1786  &  STM1787  &  STM1788 ) | ( STM3147  &  STM3150 ) | ( STM1538  &  STM1539 ) )	Oxidative Phosphorylation	Hydrogenase menaquinone8 2 protons  periplasm	0	1.16843689084607	0	0
HYD3pp	2dmmq8[c] + h2[c] + 2 h[c] --> 2dmmql8[c] + 2 h[p]	1168.43689084607	0	( ( STM1786  &  STM1787  &  STM1788 ) | ( STM3147  &  STM3150 ) | ( STM1538  &  STM1539 ) )	Oxidative Phosphorylation	Hydrogenase Demethylmenaquinone 8 2 protons  periplasm	0	1.16843689084607	0	0
HYPOE	h2o[c] + pyam5p[c] --> pi[c] + pydam[c]	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis	hypothetical enyme	0	NA	0	0
HYXNtex	hxan[e] <=> hxan[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Hypoxanthine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
HYXNtpp	hxan[p] <=> hxan[c]	1000	-1000	NA	Transport Inner Membrane	Hypoxanthine transport periplasm	0	NA	0	0
ICDHyr	icit[c] + nadp[c] <=> akg[c] + co2[c] + nadph[c]	1000	-1000	STM1238	Citric Acid Cycle	isocitrate dehydrogenase NADP	0	NA	3.44134349877368	0
ICHORS	chor[c] <=> ichor[c]	1080.04006397416	-1080.04006397416	STM2310	Cofactor and Prosthetic Group Biosynthesis	isochorismate synthase	0	1.08004006397416	-1000	-1080.04006397416
ICHORSi	chor[c] --> ichor[c]	1080.04006397416	0	( STM0595 | STM2310 )	Cofactor and Prosthetic Group Biosynthesis	Isochorismate Synthase	0	1.08004006397416	1000	1080.04006397416
ICHORT	h2o[c] + ichor[c] --> 23ddhb[c] + pyr[c]	2514.08982924493	0	STM0597	Cofactor and Prosthetic Group Biosynthesis	isochorismatase	0	2.51408982924493	0	0
ICITtex	icit[e] <=> icit[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	citrate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ICITtupp	icit[p] --> icit[c]	1000	0	( STM2786 & STM2787 & STM2788 )	Transport Inner Membrane	Isocitrate transport periplasm	0	NA	0	0
ICL	icit[c] --> glx[c] + succ[c]	2171.35100480355	0	STM4184	Anaplerotic Reactions	Isocitrate lyase	0	2.17135100480355	0	0
IDOND	5dglcn[c] + h[c] + nadh[c] <=> idon-L[c] + nad[c]	1308.67776540064	-1308.67776540064	STM4484	Alternate Carbon Metabolism	L idonate 5 dehydrogenase	0	1.30867776540064	0	0
IDOND2	5dglcn[c] + h[c] + nadph[c] --> idon-L[c] + nadp[c]	1308.67776540064	0	STM4484	Alternate Carbon Metabolism	L indonate 5 dehydrogenase NADP	0	1.30867776540064	0	0
IDONt2rpp	h[p] + idon-L[p] <=> h[c] + idon-L[c]	1030.58102339283	-1030.58102339283	STM4482	Transport Inner Membrane	L idonate transport via proton symport reversible periplasm	0	1.03058102339283	0	0
IDONtex	idon-L[e] <=> idon-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L idonate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
IG3PS	gln-L[c] + prlp[c] --> aicar[c] + eig3p[c] + glu-L[c] + h[c]	1934.01664126841	0	( STM2075  &  STM2077 )	Histidine Metabolism	Imidazole glycerol 3 phosphate synthase	0	1.93401664126841	0.0320963669292166	0
IGPDH	eig3p[c] --> h2o[c] + imacp[c]	1934.33449662031	0	STM2074	Histidine Metabolism	imidazoleglycerol phosphate dehydratase	0	1.93433449662031	0.0320963669292166	0
IGPS	2cpr5p[c] + h[c] --> 3ig3p[c] + co2[c] + h2o[c]	1361.80178701839	0	STM1725	Tyrosine Tryptophan and Phenylalanine Metabolism	indole 3 glycerol phosphate synthase	0	1.36180178701839	0.0420126208287992	0
ILEabcpp	atp[c] + h2o[c] + ile-L[p] --> adp[c] + h[c] + ile-L[c] + pi[c]	1493.31086444771	0	( STM3560  &  STM3561  &  STM3563  &  STM3567  &  STM3562 )	Transport Inner Membrane	L isoleucine transport via ABC system periplasm	0	1.49331086444771	0	0
ILEt2rpp	h[p] + ile-L[p] <=> h[c] + ile-L[c]	1545.56760503015	-1545.56760503015	STM0399	Transport Inner Membrane	L isoleucine reversible transport via proton symport periplasm	0	1.54556760503015	0	0
ILETA	akg[c] + ile-L[c] <=> 3mop[c] + glu-L[c]	1034.29155826609	-1034.29155826609	STM3903	Valine Leucine and Isoleucine Metabolism	isoleucine transaminase	0	1.03429155826609	-0.0417611770594704	0
ILEtex	ile-L[e] <=> ile-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L isoleucine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
ILETRS	atp[c] + ile-L[c] + trnaile[c] --> amp[c] + iletrna[c] + ppi[c]	1473.57240035121	0	STM0046	tRNA Charging	Isoleucyl tRNA synthetase	0	1.47357240035121	0	0
IMPC	h2o[c] + imp[c] <=> fprica[c]	1031.64848083657	-1031.64848083657	STM4176	Purine and Pyrimidine Biosynthesis	IMP cyclohydrolase	0	1.03164848083657	-0.246800186116502	0
IMPD	h2o[c] + imp[c] + nad[c] --> h[c] + nadh[c] + xmp[c]	917.834606091751	0	STM2511	Purine and Pyrimidine Biosynthesis	IMP dehydrogenase	0	0.917834606091751	0.126633487841145	0
IMPtex	imp[e] <=> imp[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	IMP transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
INDOLEt2pp	h[c] + indole[c] --> h[p] + indole[p]	1310.69814273336	0	( STM3390  &  STM3391 )	Transport Inner Membrane	Indole transport via proton symport irreversible periplasm	0	1.31069814273336	0	0
INDOLEt2rpp	h[p] + indole[p] <=> h[c] + indole[c]	1000	-1000	STM3279	Transport Inner Membrane	Indole transport via proton symport reversible periplasm	0	NA	0	0
INDOLEtex	indole[e] <=> indole[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Indole transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
INOSR	inost[c] + nadp[c] <=> h[c] + nadph[c] + 2ins[c]	1000	-1000	(STM4433 | STM4425)	Alternate Carbon Metabolism	Ketoinositol reductase	0	NA	0	0
INOSTtpp	h[p] + inost[p] --> h[c] + inost[c]	1000	0	NA	Transport	myo-inositol transport	0	NA	0	0
INSH	h2o[c] + ins[c] --> hxan[c] + rib-D[c]	1000	0	STM0051	Nucleotide Salvage Pathway	Inosine hydrolase	0	NA	0	0
INSK	atp[c] + ins[c] --> adp[c] + h[c] + imp[c]	1007.91840478458	0	STM0491	Nucleotide Salvage Pathway	insosine kinase	0	1.00791840478458	0	0
INSt2pp	h[p] + ins[p] --> h[c] + ins[c]	1063.5165083438	0	STM3113	Transport Inner Membrane	inosine transport in via proton symport periplasm	0	1.0635165083438	1000	0
INSt2rpp	h[p] + ins[p] <=> h[c] + ins[c]	998.860115570902	-998.860115570902	STM2421	Transport Inner Membrane	inosine transport in via proton symport reversible periplasm	0	0.998860115570902	-1000	0
INStex	ins[e] <=> ins[p]	1000	-1000	STM0413	Transport Outer Membrane	inosine transport via diffusion extracellular to periplasm	0	NA	0	0
INSTtex	inost[e] <=> inost[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	inositol transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
IPDDI	ipdp[c] <=> dmpp[c]	900.698522469235	-900.698522469235	STM3039	Cofactor and Prosthetic Group Biosynthesis	isopentenyl diphosphate D isomerase	0	0.900698522469235	0	0
IPDPS	h2mb4p[c] + h[c] + nadh[c] --> h2o[c] + ipdp[c] + nad[c]	1264.36572138849	0	STM0049	Cofactor and Prosthetic Group Biosynthesis	1 hydroxy 2 methyl 2 E butenyl 4 diphosphate reductase ipdp	0	1.26436572138849	0	0
IPMD	3c2hmp[c] + nad[c] --> 3c4mop[c] + h[c] + nadh[c]	1497.104193272	0	STM0112	Valine Leucine and Isoleucine Metabolism	3 isopropylmalate dehydrogenase	0	1.497104193272	0.0987084105150789	0
IPPMIa	3c2hmp[c] <=> 2ippm[c] + h2o[c]	1657.96839040173	-1657.96839040173	( ( STM0110 & STM0111 ) | ( STM0329 & STM0330 ) )	Valine Leucine and Isoleucine Metabolism	3 isopropylmalate dehydratase	0	1.65796839040173	-0.0987084105150871	0
IPPMIb	2ippm[c] + h2o[c] <=> 3c3hmp[c]	1657.96839040173	-1657.96839040173	( STM0110  &  STM0111 ) | ( STM0329 & STM0330 )	Valine Leucine and Isoleucine Metabolism	2 isopropylmalate hydratase	0	1.65796839040173	-0.0987084105150871	0
IPPS	3mob[c] + accoa[c] + h2o[c] --> 3c3hmp[c] + coa[c] + h[c]	1807.61013404621	0	STM0113	Valine Leucine and Isoleucine Metabolism	2 isopropylmalate synthase	0	1.80761013404621	0.0987084105150789	0
ISETACtex	isetac[e] <=> isetac[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	isethionate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
K2L4Aabcpp	atp[c] + h2o[c] + kdo2lipid4[c] --> adp[c] + h[c] + kdo2lipid4[p] + pi[c]	1126.48540462398	0	STM0984	Transport Inner Membrane	KDO 2 lipid IV A transport via ABC system periplasm	0	1.12648540462398	0	0
K2L4Atex	kdo2lipid4[p] --> kdo2lipid4[e]	1000	0	NA	Transport Outer Membrane	KDO 2 lipid IV A transport via vector periplasm to extracellular	0	NA	0	0
Kabcpp	atp[c] + h2o[c] + k[p] --> adp[c] + h[c] + k[c] + pi[c]	1301.12623375285	0	( STM0706  &  STM0705  &  STM0704 )	Inorganic Ion Transport and Metabolism	Potassium ABC transporter periplasm	0	1.30112623375285	0	0
KARA1	23dhmb[c] + nadp[c] <=> alac-S[c] + h[c] + nadph[c]	1667.11559163048	-1667.11559163048	STM3909	Valine Leucine and Isoleucine Metabolism	ketol acid reductoisomerase 2 3 dihydroxy 3 methylbutanoate	0	1.66711559163048	-0.234774385916353	0
KARA2	2ahbut[c] + h[c] + nadph[c] <=> 23dhmp[c] + nadp[c]	1667.11559163048	-1667.11559163048	STM3909	Valine Leucine and Isoleucine Metabolism	ketol acid reductoisomerase 2 Acetolactate	0	1.66711559163048	0.0417611770594704	0
KAS14	acACP[c] + h[c] + malACP[c] --> ACP[c] + actACP[c] + co2[c]	1154.2422917373	0	( STM2378  |  STM1197 )	Membrane Lipid Metabolism	beta ketoacyl ACP synthase	0	1.1542422917373	0.10561928993208	0
KAS15	accoa[c] + h[c] + malACP[c] --> actACP[c] + co2[c] + coa[c]	1000	0	STM1193	Membrane Lipid Metabolism	beta ketoacyl ACP synthase 2	0	NA	0	0
KAT1	aacoa[c] + coa[c] --> 2 accoa[c]	2214.729953495	0	( STM2389  |  STM3982 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT2	3ohcoa[c] + coa[c] --> accoa[c] + btcoa[c]	2214.729953495	0	( STM3982  |  STM2389 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT3	3oocoa[c] + coa[c] --> accoa[c] + hxcoa[c]	2214.729953495	0	( STM2389  |  STM3982 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT4	3odcoa[c] + coa[c] --> accoa[c] + occoa[c]	2214.729953495	0	( STM2389  |  STM3982 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT5	3oddcoa[c] + coa[c] --> accoa[c] + dcacoa[c]	2214.729953495	0	( STM2389  |  STM3982 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT6	3otdcoa[c] + coa[c] --> accoa[c] + ddcacoa[c]	2214.729953495	0	( STM3982  |  STM2389 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT7	3ohdcoa[c] + coa[c] --> accoa[c] + tdcoa[c]	2214.729953495	0	( STM3982  |  STM2389 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KAT8	3oodcoa[c] + coa[c] --> accoa[c] + pmtcoa[c]	2214.729953495	0	( STM3982  |  STM2389 )	Membrane Lipid Metabolism	3 ketoacyl CoA thiolase	0	2.214729953495	0	0
KDOCT2	ctp[c] + kdo[c] --> ckdo[c] + ppi[c]	810.835627862725	0	STM0988	Lipopolysaccharide Biosynthesis Recycling	3 deoxy manno octulosonate cytidylyltransferase	0	0.810835627862725	0.00134374227302962	0
KDOPP	h2o[c] + kdo8p[c] --> kdo[c] + pi[c]	1000	0	STM3316	Lipopolysaccharide Biosynthesis Recycling	3 deoxy manno octulosonate 8 phosphatase	0	NA	0.00134374227302962	0
KDOPS	ara5p[c] + h2o[c] + pep[c] --> kdo8p[c] + pi[c]	1126.51654474495	0	STM1772	Lipopolysaccharide Biosynthesis Recycling	3 deoxy D manno octulosonic acid 8 phosphate synthase	0	1.12651654474495	0.00134374227302962	0
KG6PDC	3dhgulnp[c] + h[c] --> co2[c] + xu5p-L[c]	1000	0	( STM4386  |  STM3675 )	Alternate Carbon Metabolism	3 keto L gulonate 6 phosphate decarboxylase	0	NA	0	0
Kt2pp	h[p] + k[p] --> h[c] + k[c]	983.183081660787	0	( STM3880  |  ( STM1695  &  STM3409  &  STM3986 ) )	Inorganic Ion Transport and Metabolism	potassium transport in via proton symport periplasm	0	0.983183081660787	0	0
Kt3pp	h[p] + k[c] --> h[c] + k[p]	1680.04167091249	0	( STM3457  |  STM0086  |  STM1771  |  STM0866 )	Inorganic Ion Transport and Metabolism	potassium transport out via proton antiport periplasm	0	1.68004167091249	0	0
Ktex	k[e] <=> k[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	potassium transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
L_LACD2	lac-L[c] + q8[c] --> pyr[c] + q8h2[c]	1000	0	STM3694	Oxidative Phosphorylation	L Lactate dehydrogenase ubiquinone	0	NA	0	0
L_LACD3	lac-L[c] + mqn8[c] --> mql8[c] + pyr[c]	1000	0	STM3694	Oxidative Phosphorylation	L Lactate dehydrogenase menaquinone	0	NA	0	0
L_LACt2rpp	h[p] + lac-L[p] <=> h[c] + lac-L[c]	1000	-1000	STM3692	Transport Inner Membrane	L lactate reversible transport via proton symport periplasm	0	NA	0	0
L_LACtex	lac-L[e] <=> lac-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L lactate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
LA4NTpp	colipa[p] + uLa4n[p] --> acolipa[p] + udcpp[p]	1513.24319103153	0	STM2301	Lipopolysaccharide Biosynthesis Recycling	4 amino 4 deoxy L arabinotransferase LPS lipid A modification periplasmic face of membrane	0	1.51324319103153	0	0
